Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_AdjClose,AAPL_Volume,SPY_Close,SPY_Volume,SPY_Open,SPY_High,SPY_Low,VIX_Open,VIX_High,VIX_Low,VIX_Close,GS10,AAPL_Return,SPY_Return,VIX_Change,SPY_Range,VIX_Range,AAPL_HL_Range,SPY_Lag1,AAPL_Lag1,VIX_Lag1,LogVolSPY,LogVolAAPL,AAPL_SMA5,AAPL_SMA20,AAPL_Dist_SMA20,AAPL_Vol20,SPY_Vol20,AAPL_Mom5,AAPL_Mom20,AAPL_Intraday,AAPL_SPY_Ratio,GS10_x_VIX,AAPL_Vol_Z,AAPL_Boll,DayOfWeek
2017-04-28,144.08999633789062,144.3000030517578,143.27000427246094,143.64999389648438,137.4922637939453,20860400,238.08,63426310.0,238.9,238.93,237.93,10.39,11.16,10.29,10.82,2.3,-0.09735600989592141,-0.21793797150041483,0.46000000000000085,0.42002688172043007,0.870000000000001,0.7170197167144347,0.0838926174496546,0.07653749604996651,-0.4900000000000002,17.965389317552443,16.853363182808472,143.85799560546874,142.9254997253418,0.5069033675130179,0.5769822865487213,0.4671402722804754,0.9699793228238107,-0.19453817379647687,-0.3053664047394696,0.6033685899549914,24.886,0.30929160058588256,0.29955664019235667,4
2017-05-01,145.10000610351562,147.1999969482422,144.9600067138672,146.5800018310547,140.2966766357422,33602900,238.68,66588230.0,238.68,239.17,238.195,10.92,11.04,9.9,10.11,2.3,2.0396877354494247,0.2520161290322509,-0.7100000000000009,0.4084967320261414,1.1399999999999988,1.5281690588029668,-0.21793797150041483,-0.09735600989592141,0.46000000000000085,18.014038393165883,17.330122930732788,144.44599609375,143.07149963378907,2.4522719103707598,0.7340840675472139,0.46488075532162937,2.046785334098322,2.0325755913338295,1.0199832290036022,0.6141277100345848,23.252999999999997,2.6464338678748387,1.206409180525935,0
2017-05-02,147.5399932861328,148.08999633789062,146.83999633789062,147.50999450683594,141.18678283691406,45352200,238.77,57123690.0,238.84,238.98,238.3,10.15,10.59,10.04,10.59,2.3,0.6344456779135976,0.037707390648566985,0.4800000000000004,0.284792896930091,0.5500000000000007,0.847400207815798,0.2520161290322509,2.0396877354494247,-0.7100000000000009,17.860729474749395,17.629969244925398,145.0419952392578,143.26199951171876,2.9651931493317583,0.7432803904888994,0.46160084795849565,2.0618527314108848,2.6513553510832955,-0.020332642444070494,0.617791156790367,24.357,3.163488119114434,1.2078507219112402,1
2017-05-03,145.58999633789062,147.49000549316406,144.27000427246094,147.05999755859375,140.75611877441406,45697000,238.48,72846400.0,238.29,238.8775,237.7,10.56,11.15,10.4,10.68,2.3,-0.305031429887781,-0.12145579427902398,0.08999999999999986,0.4937520966118791,0.75,2.1895833497618318,0.037707390648566985,0.6344456779135976,0.4800000000000004,18.103863672774974,17.63754320819545,145.7179962158203,143.3764991760254,2.5691088872563945,0.7348726472650474,0.46366187661579905,2.3524534069538694,1.58181475343675,1.0096855949439631,0.6166554744993029,24.563999999999997,2.4733189433610665,0.9551580015772869,2
2017-05-04,146.52000427246094,147.13999938964844,145.80999755859375,146.52999877929688,140.24879455566406,23371900,238.76,61322410.0,238.83,238.9225,237.78,10.71,11.24,10.27,10.46,2.3,-0.36042782592142775,0.11741026501175256,-0.21999999999999886,0.4785139889428768,0.9700000000000006,0.9076652167710265,-0.12145579427902398,-0.305031429887781,0.08999999999999986,17.93165591321776,16.967045004023316,146.26599731445313,143.5019989013672,2.1100750519934666,0.7289295600123828,0.4558467326564177,1.9055606238965739,1.7428096322559927,0.00682125753788011,0.6137125095463933,24.058,0.07491416088789699,0.7384896428369588,3
2017-05-05,146.75999450683594,148.97999572753906,146.75999450683594,148.9600067138672,142.5746307373047,27327700,239.7,61561740.0,239.19,239.72,238.68,10.51,10.98,9.99,10.57,2.3,1.6583644722290458,0.3937007874015741,0.10999999999999943,0.43387567793074344,0.9900000000000002,1.490333727607477,0.11741026501175256,-0.36042782592142775,-0.21999999999999886,17.935551131642715,17.12341139775842,147.3279998779297,143.7669990539551,3.6120999214591567,0.803335347832245,0.4590788641529849,3.6964935906709906,3.689268353510222,1.4990544353889135,0.6214434990148819,24.311,0.4710551560927991,1.0879675992648397,4
2017-05-08,149.02999877929688,153.6999969482422,149.02999877929688,153.00999450683594,146.4510498046875,48752400,239.66,48260110.0,239.75,239.92,239.17,10.53,10.55,9.67,9.77,2.3,2.7188701435426843,-0.016687526074254944,-0.8000000000000007,0.31294333639322375,0.8800000000000008,3.052087011699536,0.3937007874015741,1.6583644722290458,0.10999999999999943,17.69211589747891,17.702264984965566,148.61399841308594,144.25049896240233,6.072419580827026,0.9756777436307034,0.45758949122623505,4.386677988442345,6.746196746196742,2.6706003892767662,0.6384461090997077,22.470999999999997,2.2553870475009,1.389417315181514,0
2017-05-09,153.8699951171875,154.8800048828125,153.4499969482422,153.99000549316406,147.3890380859375,39130400,239.44,51126000.0,239.96,240.19,239.04,9.87,10.14,9.56,9.96,2.3,0.640479042315456,-0.09179671200867379,0.19000000000000128,0.480287337119949,0.5800000000000001,0.9286368488595148,-0.016687526074254944,2.7188701435426843,-0.8000000000000007,17.74980373203815,17.48241021647015,149.91000061035157,144.79149932861327,6.352932463026861,0.9720071184831398,0.45945347556350397,4.39293012517048,7.55745439868678,0.07799465768824033,0.6431256494034583,22.908,1.2189896407097458,1.2053533951702882,1
2017-05-10,153.6300048828125,153.94000244140625,152.11000061035156,153.25999450683594,146.6903076171875,25805700,239.87,54209350.0,239.39,239.87,239.15,9.75,10.24,9.62,10.21,2.3,-0.474072209048948,0.17958569996658902,0.25,0.3001625880685367,0.620000000000001,1.1940505654742557,-0.09179671200867379,0.640479042315456,0.19000000000000128,17.80836396075696,17.066105955722914,151.15,145.37299880981445,5.425351173597048,0.9334827004952703,0.45724031083859096,4.215964267082151,8.211529494506697,-0.24084512414017226,0.6389293972019675,23.483,0.038506473371765486,0.9439723015437747,2
2017-05-11,152.4499969482422,154.07000732421875,152.30999755859375,153.9499969482422,147.95892333984375,27255100,239.38,62232520.0,239.35,239.57,238.13,10.34,11.23,10.32,10.6,2.3,0.864825865637231,-0.20427731687997497,0.3899999999999988,0.6015540145375544,0.9100000000000001,1.1432346869202688,0.17958569996658902,-0.474072209048948,0.25,17.946388250663635,17.12075121752534,152.63399963378907,145.98049850463866,5.459289785443697,0.936598870522417,0.44552886707993905,5.063808251388369,8.568401717205564,0.9839291767970715,0.6431197132101353,24.38,0.1392908460820252,0.885206410006027,3
2017-05-12,154.6999969482422,156.4199981689453,154.6699981689453,156.10000610351562,150.0252685546875,32527000,238.98,53812970.0,239.09,239.4273,238.67,10.72,10.87,10.28,10.4,2.3,1.3965668093553374,-0.16709833737154067,-0.1999999999999993,0.3168884425474998,0.5899999999999999,1.1210761893497372,-0.20427731687997497,0.864825865637231,0.3899999999999988,17.80102507414428,17.297581071632983,154.06199951171874,146.73299865722657,6.383708867131318,0.9310637324587807,0.4139584815242081,4.793232456926133,10.669977118848607,0.9049833115005407,0.6531927613336498,23.919999999999998,0.55584808137253,0.9604765211894629,4
2017-05-15,156.00999450683594,156.64999389648438,155.0500030517578,155.6999969482422,149.64085388183594,26009700,240.3,61242740.0,239.47,240.44,239.45,10.54,10.88,10.25,10.42,2.3,-0.256233284269336,0.5523474767763048,0.019999999999999574,0.4119850187265955,0.6300000000000008,1.0276113526568864,-0.16709833737154067,1.3965668093553374,-0.1999999999999993,17.93035586975156,17.073980103332943,154.6,147.42649841308594,5.611948071895516,0.9475849895854764,0.3881536560093624,1.7580566877845705,9.7793096933815,-0.19870365329713974,0.6479400622065842,23.965999999999998,-0.08654201704366143,0.8075942079009492,0
2017-05-16,155.94000244140625,156.05999755859375,154.72000122070312,155.47000122070312,149.41976928710938,20048500,240.08,50523840.0,240.64,240.67,239.63,10.46,10.67,10.18,10.65,2.3,-0.14774347311673486,-0.09155222638368432,0.23000000000000043,0.4331889370209897,0.4900000000000002,0.8619002555923211,0.5523474767763048,-0.256233284269336,0.019999999999999574,17.737955862059177,16.81366489595064,154.8959991455078,148.13999862670897,4.948023938129419,0.9343891714391236,0.3790250793676944,0.9610985614288969,10.106235538865981,-0.3013987516639458,0.6475758131485468,24.494999999999997,-0.6873220049559233,0.7044580801537647,1
2017-05-17,153.60000610351562,154.57000732421875,149.7100067138672,150.25,144.40293884277344,50767700,235.82,171445400.0,238.1,238.64,235.75,11.89,15.59,11.53,15.59,2.3,-3.3575412867196452,-1.774408530489846,4.9399999999999995,1.2255109829530941,4.0600000000000005,3.23460939124896,-0.09155222638368432,-0.14774347311673486,0.23000000000000043,18.959775406533687,17.74277088355349,154.29400024414062,148.6184989929199,1.0977778796957256,1.2630866716620155,0.5683324979701939,-1.963979260551052,6.802678292907149,-2.1809934703114244,0.637138495462641,35.857,1.9246110380323416,0.16606131015620604,2
2017-05-18,151.27000427246094,153.33999633789062,151.1300048828125,152.5399932861328,146.60379028320312,33568200,236.77,106885400.0,235.73,237.75,235.43,14.06,16.3,14.03,14.66,2.3,1.524104327839182,0.4028496310745533,-0.9299999999999997,0.979853866621613,2.2700000000000014,1.4487947766804,-1.774408530489846,-3.3575412867196452,4.9399999999999995,18.487267790428415,17.3290897482157,154.01199951171876,149.12349853515624,2.291050561807414,1.274670697555687,0.5463463770991851,-0.9158841767196724,7.090698309192511,0.8395511190602112,0.6442538889476404,33.717999999999996,0.3687943069015078,0.3588334055036406,3
2017-05-19,153.3800048828125,153.97999572753906,152.6300048828125,153.05999755859375,147.10354614257812,26960800,238.31,114380500.0,237.33,239.08,237.27,14.23,14.23,11.72,12.04,2.3,0.3408887712995634,0.6504202390505531,-2.620000000000001,0.759514917544376,2.51,0.8820010886317733,0.4028496310745533,1.524104327839182,-0.9299999999999997,18.55504116783549,17.109894517158633,153.40399780273438,149.6629981994629,2.269765673545788,1.2694863341572982,0.556513613535913,-1.9474749686466564,7.584165995713987,-0.2086369240001305,0.6422726598069479,27.691999999999997,-0.2640557276679919,0.37331924599756733,4
2017-05-22,154.0,154.5800018310547,152.91000366210938,153.99000549316406,147.99737548828125,22966400,239.52,60274380.0,238.9,239.71,238.82,12.29,12.52,10.89,10.93,2.3,0.6076191697219846,0.5077420167009405,-1.1099999999999994,0.3715764863059514,1.629999999999999,1.0844847778250435,0.6504202390505531,0.3408887712995634,-2.620000000000001,17.914417695790302,16.94954283621789,153.06199951171874,150.18049850463868,2.5366189528314287,1.2635854346887483,0.5135075637292905,-1.0982604294119236,7.205518064254113,-0.006489939503855519,0.6429108445773383,25.138999999999996,-0.6706965268077667,0.4314056599983498,0
2017-05-23,154.89999389648438,154.89999389648438,153.30999755859375,153.8000030517578,147.8147735595703,19918900,240.05,48239370.0,239.95,240.24,239.51,11.0,11.0,10.56,10.72,2.3,-0.12338186951524888,0.22127588510354457,-0.20999999999999908,0.3041033118100471,0.4399999999999995,1.033807741444289,0.5077420167009405,0.6076191697219846,-1.1099999999999994,17.691686050596434,16.80717958771246,152.72799987792968,150.6439987182617,2.0950083377689275,1.2669877598386596,0.5000253108422229,-1.0741610316028827,6.413896319626078,-0.7101296888763325,0.6406998669100512,24.656,-0.9647914645148492,0.36910772176543416,1
2017-05-24,153.83999633789062,154.1699981689453,152.6699981689453,153.33999633789062,147.3726806640625,19178000,240.61,48761320.0,240.32,240.73,239.93,10.61,10.9,9.88,10.02,2.3,-0.2990857306490069,0.23328473234742741,-0.7000000000000011,0.33248825900834666,1.0199999999999996,0.9782183616952043,0.22127588510354457,-0.12338186951524888,-0.20999999999999908,17.7024479335809,16.769274346695763,153.34599914550782,151.1269989013672,1.4643296383909186,1.2574617917269124,0.501434108596389,2.0565699420237005,6.7232768336142,-0.325013008256846,0.6372968552341575,23.045999999999996,-1.0258772297147876,0.2778284146521346,2
2017-05-25,153.72999572753906,154.35000610351562,153.02999877929688,153.8699951171875,147.88201904296875,19235600,241.76,63952460.0,241.2,242.08,240.96,9.82,10.29,9.72,9.99,2.3,0.3456124816425765,0.4779518723244891,-0.02999999999999936,0.4632693580410343,0.5699999999999985,0.8578718178377998,0.23328473234742741,-0.2990857306490069,-0.7000000000000011,17.973650552802045,16.772273286819548,153.61199951171875,151.63099899291993,1.4766084370202675,1.2557743896236016,0.5106036101618433,0.8719036905684652,7.010224842973689,0.09106836241416622,0.6364576237474665,22.977,-1.077744438736869,0.3086344984171804,3
2017-05-26,154.0,154.24000549316406,153.30999755859375,153.61000061035156,147.6322021484375,21927600,241.71,46547760.0,241.54,241.9,241.45,9.93,10.48,9.65,9.81,2.3,-0.16892986459609016,-0.020681667769684164,-0.17999999999999972,0.1861735137147892,0.8300000000000001,0.6054344970217002,0.4779518723244891,0.3456124816425765,-0.02999999999999936,17.65598944022878,16.903256675280687,153.7220001220703,152.12899932861328,0.9735167445223127,1.2572700379170776,0.5066991505279856,0.3593382075857354,6.933523938082775,-0.2532463569145698,0.6355136345635329,22.563,-0.8273254897883332,0.23715420975476428,4
2017-05-30,153.4199981689453,154.42999267578125,153.3300018310547,153.6699981689453,147.68984985351562,20126900,241.5,35144010.0,241.34,241.79,241.16,10.61,10.84,10.14,10.38,2.3,0.039048191545743016,-0.08688097306690512,0.5700000000000003,0.2608695652173894,0.6999999999999993,0.7158136642373281,-0.020681667769684164,-0.16892986459609016,-0.17999999999999972,17.374964749181306,16.817567786750452,153.65799865722656,152.4834991455078,0.7781163405132024,1.1949712795557137,0.5062017415394897,-0.20781045055092706,4.836946547498622,0.1629513772544185,0.6363146922109537,23.874,-0.9167422013645511,0.20816728260173686,1
2017-05-31,153.97000122070312,154.1699981689453,152.3800048828125,152.75999450683594,146.81524658203125,24451200,241.44,90456540.0,241.84,241.88,240.64,10.1,11.3,9.93,10.41,2.3,-0.5921891533858581,-0.02484472049689712,0.02999999999999936,0.5135851557322768,1.370000000000001,1.1717683624639768,-0.08688097306690512,0.039048191545743016,0.5700000000000003,18.32038007233265,17.012189852435384,153.4499969482422,152.74599914550782,0.009162505994531136,1.206377135611844,0.5065396729521474,-0.6762084033066551,3.559080872826348,-0.7858717310346345,0.6327037545843105,23.942999999999998,-0.43246104157607806,0.002693136587508922,2
2017-06-01,153.1699981689453,153.3300018310547,152.22000122070312,153.17999267578125,147.21890258789062,16404100,243.36,68657470.0,241.97,243.38,241.64,10.42,10.54,9.69,9.89,2.19,0.2749414759412261,0.7952286282306265,-0.5199999999999996,0.7149901380670649,0.8499999999999996,0.72463811426142,-0.02484472049689712,-0.5921891533858581,0.02999999999999936,18.044640497077214,16.613041861549632,153.41799621582032,153.0519989013672,0.08362763984319826,1.2004891582379278,0.530465111267273,-0.10434568014258128,4.161563456268302,0.00652510736790219,0.6294378397262543,21.659100000000002,-1.1501735156685113,0.028732261381682434,3
2017-06-02,153.5800018310547,155.4499969482422,152.88999938964844,155.4499969482422,149.40057373046875,27770700,244.17,88562440.0,243.42,244.35,243.08,10.08,10.3,9.58,9.75,2.19,1.4819232477810695,0.3328402366863825,-0.14000000000000057,0.5201294180284154,0.7200000000000006,1.6468302404959927,0.7952286282306265,0.2749414759412261,-0.5199999999999996,18.299218397927294,17.139492066023266,153.73399658203124,153.49799880981445,1.2716766039707692,1.2231422191715273,0.5329613575600527,1.0268420622560948,6.087489417358549,1.2176032653291564,0.6366465861827505,21.3525,0.02804206572456155,0.5816523227278034,4
2017-06-05,154.33999633789062,154.4499969482422,153.4600067138672,153.92999267578125,147.93971252441406,25331700,243.99,44657990.0,243.97,244.3,243.76,10.08,10.28,9.6,10.07,2.19,-0.977814990650705,-0.07371913011425812,0.3200000000000003,0.22132054592402164,0.6799999999999997,0.6431431699345239,0.3328402366863825,1.4819232477810695,-0.14000000000000057,17.614543796646032,17.04756713381977,153.7979949951172,153.74649810791016,0.11934877875547077,1.2137505701345437,0.5302668661421048,0.20831460462094054,3.3364565909699273,-0.2656496513138239,0.6308864817237643,22.0533,-0.2200681429411299,0.07085705719916366,0
2017-06-06,153.89999389648438,155.80999755859375,153.77999877929688,154.4499969482422,148.43948364257812,26624900,243.21,50250970.0,243.34,243.98,243.12,10.19,10.77,9.86,10.45,2.19,0.33782079851045754,-0.31968523300135443,0.379999999999999,0.35360388141934346,0.9100000000000001,1.3143404463628114,-0.07371913011425812,-0.977814990650705,0.3200000000000003,17.732540408199736,17.097357426118265,153.95399475097656,153.81849822998046,0.41054796759070183,1.0598618755550988,0.5377532828148052,0.5075803921331001,0.9411165891793472,0.3573769159001744,0.6350478884430829,22.885499999999997,0.04065795840206158,0.24443622991324676,1
2017-06-07,155.02000427246094,155.97999572753906,154.47999572753906,155.3699951171875,149.32369995117188,21069600,243.66,53896140.0,243.6,243.92,242.83,10.48,10.93,10.12,10.39,2.19,0.5956746054997186,0.18502528678918662,-0.05999999999999872,0.44734466059261885,0.8100000000000005,0.9654373734572291,-0.31968523300135443,0.33782079851045754,0.379999999999999,17.802569419214628,16.863341801262244,154.4759948730469,153.88749771118165,0.9633644240471186,1.0586455709265736,0.5367977878255217,1.7085629118916756,0.8961553183947979,0.225771406967209,0.63765080488052,22.7541,-0.5804240835262233,0.5542306904413643,2
2017-06-08,155.25,155.5399932861328,154.39999389648438,154.99000549316406,148.95848083496094,21250800,243.78,65450200.0,243.77,244.33,243.17,10.27,10.53,9.73,10.16,2.19,-0.24458215027511887,0.049248953459746225,-0.23000000000000043,0.47583887111330914,0.7999999999999989,0.7355309047322525,0.18502528678918662,0.5956746054997186,-0.05999999999999872,17.996800106083274,16.87190509968489,154.83799743652344,153.97399826049804,0.6598563680519058,1.0536631930310023,0.5364282715665286,1.1816248230366977,1.1288079396681416,-0.16746828137580513,0.635778183169924,22.2504,-0.5216450943699791,0.3761326043135325,3
2017-06-09,155.19000244140625,155.19000244140625,146.02000427246094,148.97999572753906,143.18234252929688,64882700,243.41,132130500.0,244.09,245.01,241.95,9.93,12.11,9.37,10.7,2.19,-3.8776834143896433,-0.15177619164821188,0.5399999999999991,1.2571381619489759,2.74,6.155187563379847,0.049248953459746225,-0.24458215027511887,-0.23000000000000043,18.699300628535212,17.988091582195306,153.54399719238282,153.7254981994629,-3.0869976207632215,1.3579463167836325,0.5350790746286945,-4.162110870196633,-3.228321740320683,-4.001550754670454,0.612053718941453,23.432999999999996,3.2501397747643597,-1.3538226336370605,4
2017-06-12,145.74000549316406,146.08999633789062,142.50999450683594,145.4199981689453,139.7609100341797,72307300,243.36,85851610.0,243.13,243.42,242.38,11.19,12.37,11.19,11.46,2.19,-2.3895631505100656,-0.020541473234458874,0.7600000000000016,0.4273504273504241,1.1799999999999997,2.461835975885195,-0.15177619164821188,-3.8776834143896433,0.5399999999999991,18.268130898771982,18.096435650220155,151.8419982910156,153.19149780273438,-5.073061981413923,1.3936915506780818,0.5324437125940972,-5.528483669040584,-6.841772912864597,-0.21957411291147502,0.5975509457961263,25.0974,2.8072926232651985,-1.5725989196076626,0
2017-06-13,147.16000366210938,147.4499969482422,145.14999389648438,146.58999633789062,140.8853759765625,34165400,244.55,59719680.0,243.98,244.61,243.5799,11.12,11.14,10.26,10.42,2.19,0.8045639815223105,0.48898750821828596,-1.040000000000001,0.42122265385401936,0.8800000000000008,1.569004099335875,-0.020541473234458874,-2.3895631505100656,0.7600000000000016,17.905172172281993,17.346723994016667,150.2699981689453,152.7359977722168,-4.023937725206091,1.41720876708224,0.5297434596284368,-5.089026070350478,-5.850996010860499,-0.38733848194753406,0.5994275049596836,22.8198,0.3056215857805233,-1.0968372374138184,1
2017-06-14,147.5,147.5,143.83999633789062,145.16000366210938,139.51101684570312,31531200,244.24,78152710.0,244.86,244.87,243.29,10.33,11.26,10.01,10.64,2.19,-0.9755158201004588,-0.12676344305867504,0.22000000000000064,0.6469046839174634,1.25,2.521358204584238,0.48898750821828596,0.8045639815223105,-1.040000000000001,18.17417529113392,17.266488089788457,148.22799987792968,152.22049789428712,-4.638333424110241,1.4248617519954745,0.5304332879275232,-6.571404888940913,-6.631502847908144,-1.5864381951800848,0.5943334575094553,23.3016,0.09876622280104108,-1.10551656225036,2
2017-06-15,143.32000732421875,144.47999572753906,142.2100067138672,144.2899932861328,138.67483520507812,32165400,243.77,66366470.0,242.68,243.91,242.36,11.06,12.01,10.74,10.9,2.19,-0.5993660282397673,-0.19243367179823112,0.2599999999999998,0.6358452639783332,1.2699999999999996,1.5732130565495255,-0.12676344305867504,-0.9755158201004588,0.22000000000000064,18.010702517026917,17.28640189862742,146.08799743652344,151.92249755859376,-5.023946021896612,1.237898975235402,0.3106072704712641,-6.903678835925442,-3.9667265982477162,0.6767973153390641,0.591910379809381,23.871,0.21200363916194837,-1.05001166275957,3
2017-06-16,143.77999877929688,144.5,142.1999969482422,142.27000427246094,136.73348999023438,50361100,242.64,83932400.0,242.77,242.83,241.6337,10.63,11.35,10.26,10.38,2.19,-1.399926101929605,-0.4635517085777696,-0.5199999999999996,0.4930349488954863,1.0899999999999999,1.616646505016674,-0.19243367179823112,-0.5993660282397673,0.2599999999999998,18.245522270908126,17.734729609634197,144.74599914550782,151.40899810791015,-6.035964803713842,1.1961716902672832,0.3353252909219606,-4.503954656670583,-6.732653379895948,-1.0502117955598176,0.5863419233121536,22.732200000000002,1.3407154334233886,-1.0826011460100537,4
2017-06-19,143.66000366210938,146.74000549316406,143.66000366210938,146.33999633789062,140.64508056640625,32541400,244.66,64836890.0,243.59,244.73,243.48,10.57,10.6,10.01,10.37,2.19,2.860740683537921,0.8325090669304425,-0.010000000000001563,0.5109131038992888,0.5899999999999999,2.104689017446154,-0.4635517085777696,-1.399926101929605,-0.5199999999999996,17.987385289461812,17.29802368280016,144.92999877929688,151.072998046875,-3.132923666157613,1.3889485277901843,0.35243294474331527,0.6326490032522836,-4.390435991043706,1.865510655341925,0.598136174028818,22.710299999999997,0.1530270312380492,-0.5442658620074341,0
2017-06-20,146.8699951171875,146.8699951171875,144.94000244140625,145.00999450683594,139.36685180664062,24900100,243.01,56516390.0,244.25,244.26,242.99,10.28,11.15,10.24,10.86,2.19,-0.9088328966914028,-0.6744052971470627,0.4900000000000002,0.5226122381794913,0.9100000000000001,1.3309376931879464,0.8325090669304425,2.860740683537921,-0.010000000000001563,17.850041242544712,17.03038237749113,144.61399841308594,150.6239974975586,-3.7271637215800637,1.3830570352241058,0.38385747302491274,-1.077837417645322,-5.831554429502739,-1.2664265487770112,0.5967243920284595,23.783399999999997,-0.3559821175350607,-0.6248541518636178,1
2017-06-21,145.52000427246094,146.07000732421875,144.61000061035156,145.8699951171875,140.19337463378906,21265800,242.95,55784180.0,243.42,243.59,242.41,11.03,11.4,10.4,10.75,2.19,0.5930555339623833,-0.02469034196124209,-0.10999999999999943,0.485696645400291,1.0,1.0008958406382769,-0.6744052971470627,-0.9088328966914028,0.4900000000000002,17.83700087460946,16.872610706465412,144.75599670410156,150.22749710083008,-2.9006021319238906,1.396831663635595,0.38279743257553245,0.4891095599107276,-5.156051870754286,0.2405104689739188,0.6004115872285964,23.5425,-0.6014868163428804,-0.4791828488765268,2
2017-06-22,145.77000427246094,146.6999969482422,145.1199951171875,145.6300048828125,139.96275329589844,19106300,242.84,44068300.0,242.96,243.53,242.64,10.81,11.01,10.24,10.48,2.19,-0.16450230868116922,-0.04527680592714134,-0.2699999999999996,0.36649645857355245,0.7699999999999996,1.084942510525976,-0.02469034196124209,0.5930555339623833,-0.10999999999999943,17.60125126107981,16.765528681562575,145.0239990234375,149.84199752807618,-2.810956016836647,1.3969323032487397,0.3812541692550706,0.9286933668521291,-5.02803680658036,-0.09604128801887288,0.599695292714596,22.9512,-0.7437126010890881,-0.4582629859075051,3
2017-06-23,145.1300048828125,147.16000366210938,145.11000061035156,146.27999877929688,140.58741760253906,35439400,243.13,66839890.0,242.91,243.51,242.47,10.25,10.69,9.85,10.02,2.19,0.44630752963255027,0.11942019436665952,-0.46000000000000085,0.42775469913214825,0.8399999999999999,1.401424028483073,-0.04527680592714134,-0.16450230868116922,-0.2699999999999996,18.017810615968987,17.383334753535266,145.82599792480468,149.46249771118164,-2.129295964285679,1.399364764960489,0.36811854427347623,2.818580436081519,-4.932733202538985,0.7923887947312863,0.6016534314124002,21.9438,0.2847983971292697,-0.3490569016739068,4
2017-06-26,147.1699981689453,148.27999877929688,145.3800048828125,145.82000732421875,140.14532470703125,25692400,243.29,56556170.0,243.9,244.38,243.045,10.13,10.44,9.68,9.9,2.19,-0.3144612107163658,0.0658084152511007,-0.11999999999999922,0.5487278556455293,0.7599999999999998,1.9887489718996363,0.11942019436665952,0.44630752963255027,-0.46000000000000085,17.850744861559637,17.061705786287355,145.7220001220703,149.072998046875,-2.1821461735366516,1.3993363882983298,0.36801342745955495,-0.3553293881949027,-5.071280030714265,-0.9173003068035828,0.5993670406684153,21.681,-0.3822282097375892,-0.359978971969074,0
2017-06-27,145.00999450683594,146.16000366210938,143.6199951171875,143.72999572753906,138.1366424560547,24761900,241.33,82144080.0,243.04,243.38,241.31,10.04,11.31,9.8,11.06,2.19,-1.433285238145221,-0.8056229191499731,1.1600000000000001,0.857746653959306,1.5099999999999998,1.7672083910284304,0.0658084152511007,-0.3144612107163658,-0.11999999999999922,18.223985336552023,17.024816739508612,145.46600036621095,148.57599792480468,-3.2616319358112023,1.4218484175120178,0.41273507561043465,-0.8826969366146242,-6.468407991049874,-0.8826969366146237,0.5955745068061951,24.2214,-0.46515546459938406,-0.5345603141317572,1
2017-06-28,144.49000549316406,146.11000061035156,143.16000366210938,145.8300018310547,140.1549530029297,22082400,243.49,69904140.0,242.5,243.715,242.23,11.17,11.49,9.76,10.03,2.19,1.4610971506109127,0.8950399867401426,-1.0300000000000011,0.6098813092940217,1.7300000000000004,2.0229012625672076,-0.8056229191499731,-1.433285238145221,1.1600000000000001,18.062635432917972,16.9102914691184,145.45800170898437,148.22949829101563,-1.6187712214002545,1.4746240553566896,0.45882081310400796,-0.027417075115876433,-4.53652325542021,0.9273972502921812,0.5989157740812957,21.9657,-0.6363099648856465,-0.26898230866229506,2
2017-06-29,144.7100067138672,145.1300048828125,142.27999877929688,143.67999267578125,138.08860778808594,31499400,241.35,106617800.0,243.66,243.72,239.955,9.79,15.16,9.73,11.44,2.19,-1.4743290697693423,-0.8788861965583816,1.4100000000000001,1.5599751398384032,5.43,1.9835789593522322,0.8950399867401426,1.4610971506109127,-1.0300000000000011,18.484761035118616,17.265479055995407,145.06799926757813,147.75449829101564,-2.757618659574942,1.495361928708248,0.4670541502451176,-1.3390181567324744,-6.201854324479294,-0.7117780321319229,0.5953179725534753,25.0536,-0.051465377342946955,-0.4618624116546092,3
2017-06-30,144.4499969482422,144.9600067138672,143.77999877929688,144.02000427246094,138.41537475585938,23024100,241.8,85199080.0,242.28,242.71,241.575,11.74,11.85,10.4,11.18,2.19,0.2366357174625966,0.18645121193288094,-0.2599999999999998,0.4693961952026548,1.4499999999999993,0.8193361335679047,-0.8788861965583816,-1.4743290697693423,1.4100000000000001,18.260501193619177,16.952052051393807,144.61600036621093,147.18299865722656,-2.1490215674514825,1.4418368837066704,0.4620165636109003,-1.5449784835216973,-7.352842007186988,-0.2976757942994769,0.5956162294146441,24.484199999999998,-0.6208289975588052,-0.38665404646697227,4
2017-07-03,144.8800048828125,145.3000030517578,143.10000610351562,143.5,137.91558837890625,14277800,242.21,39153810.0,242.88,243.38,242.21,11.07,11.45,10.28,11.22,2.32,-0.36107721258180625,0.16956162117451878,0.040000000000000924,0.4830518971140694,1.17,1.5330989186356707,0.18645121193288094,0.2366357174625966,-0.2599999999999998,17.48300829367366,16.474216441382353,144.1519989013672,146.6614990234375,-2.1556434677735505,1.4347579799799814,0.4644925982259318,-1.5910075488203779,-6.775802749337922,-0.9525157622190373,0.5924610874860657,26.0304,-1.150003457789952,-0.41143048689033346,0
